name	cat	ranks	pid	tid	eid	abs_start_us	abs_end_us	rel_start_us	rel_end_us	dur_us	op_type	input_dims	input_type
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	22	1760078713834328	1760078713834328	5251669	5251669	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	25	1760078713847765	1760078713847765	5265107	5265107	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	26	1760078713847929	1760078713847929	5265271	5265271	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	27	1760078713849553	1760078713849553	5266895	5266895	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	28	1760078713849719	1760078713849719	5267060	5267060	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	30	1760078713851018	1760078713851018	5268359	5268359	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	31	1760078713851565	1760078713851565	5268907	5268907	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	34	1760078713858130	1760078713858130	5275472	5275472	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	35	1760078713858211	1760078713858211	5275553	5275553	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	37	1760078713859912	1760078713859912	5277253	5277253	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	39	1760078713862814	1760078713862814	5280156	5280156	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	40	1760078713862889	1760078713862889	5280230	5280230	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	42	1760078713864375	1760078713864375	5281717	5281717	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	43	1760078713865257	1760078713865257	5282598	5282598	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	44	1760078713867193	1760078713867193	5284534	5284534	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	45	1760078713868078	1760078713868078	5285419	5285419	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	48	1760078713871292	1760078713871292	5288634	5288634	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	49	1760078713871478	1760078713871478	5288820	5288820	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	50	1760078713873059	1760078713873059	5290401	5290401	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	51	1760078713873218	1760078713873218	5290560	5290560	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	53	1760078713874505	1760078713874505	5291846	5291846	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	54	1760078713875005	1760078713875005	5292347	5292347	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	57	1760078713945062	1760078713945062	5362404	5362404	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	58	1760078713945142	1760078713945142	5362484	5362484	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	60	1760078713952628	1760078713952628	5369970	5369970	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	62	1760078713955982	1760078713955982	5373323	5373323	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	63	1760078713956054	1760078713956054	5373395	5373395	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	65	1760078713957540	1760078713957540	5374882	5374882	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	66	1760078713958403	1760078713958403	5375745	5375745	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	67	1760078713960456	1760078713960456	5377797	5377797	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	68	1760078713961328	1760078713961328	5378669	5378669	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	71	1760078713964697	1760078713964697	5382039	5382039	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	72	1760078713964857	1760078713964857	5382198	5382198	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	73	1760078713966398	1760078713966398	5383740	5383740	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	74	1760078713966555	1760078713966555	5383897	5383897	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	76	1760078713967871	1760078713967871	5385213	5385213	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	77	1760078713968366	1760078713968366	5385708	5385708	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	80	1760078714037722	1760078714037722	5455063	5455063	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	81	1760078714037801	1760078714037801	5455142	5455142	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	83	1760078714039529	1760078714039529	5456871	5456871	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	85	1760078714042580	1760078714042580	5459921	5459921	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	86	1760078714042655	1760078714042655	5459996	5459996	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	88	1760078714044244	1760078714044244	5461585	5461585	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	89	1760078714045169	1760078714045169	5462511	5462511	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	90	1760078714047321	1760078714047321	5464662	5464662	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	91	1760078714048294	1760078714048294	5465635	5465635	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	94	1760078714051565	1760078714051565	5468907	5468907	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	95	1760078714051725	1760078714051725	5469067	5469067	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	96	1760078714053237	1760078714053237	5470579	5470579	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	97	1760078714053394	1760078714053394	5470736	5470736	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	99	1760078714054654	1760078714054654	5471996	5471996	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	100	1760078714055141	1760078714055141	5472482	5472482	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	103	1760078714130910	1760078714130910	5548252	5548252	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	104	1760078714130992	1760078714130992	5548333	5548333	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	106	1760078714132679	1760078714132679	5550020	5550020	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	108	1760078714136005	1760078714136005	5553347	5553347	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	109	1760078714136089	1760078714136089	5553431	5553431	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	111	1760078714137878	1760078714137878	5555220	5555220	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	112	1760078714138960	1760078714138960	5556301	5556301	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	113	1760078714141441	1760078714141441	5558783	5558783	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	114	1760078714142525	1760078714142525	5559866	5559866	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	117	1760078714146089	1760078714146089	5563430	5563430	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	118	1760078714146247	1760078714146247	5563589	5563589	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	119	1760078714147793	1760078714147793	5565135	5565135	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	120	1760078714147954	1760078714147954	5565296	5565296	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	122	1760078714149227	1760078714149227	5566569	5566569	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	123	1760078714149709	1760078714149709	5567050	5567050	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	126	1760078714223477	1760078714223477	5640819	5640819	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	127	1760078714223557	1760078714223557	5640898	5640898	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	129	1760078714225694	1760078714225694	5643036	5643036	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	131	1760078714230311	1760078714230311	5647653	5647653	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	132	1760078714230433	1760078714230433	5647774	5647774	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	134	1760078714233011	1760078714233011	5650353	5650353	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	135	1760078714234561	1760078714234561	5651902	5651902	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	136	1760078714238132	1760078714238132	5655473	5655473	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	137	1760078714239688	1760078714239688	5657030	5657030	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	140	1760078714244078	1760078714244078	5661420	5661420	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	141	1760078714244241	1760078714244241	5661582	5661582	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	142	1760078714245772	1760078714245772	5663114	5663114	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	143	1760078714245925	1760078714245925	5663267	5663267	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	145	1760078714247180	1760078714247180	5664521	5664521	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	146	1760078714247683	1760078714247683	5665025	5665025	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	149	1760078714316235	1760078714316235	5733576	5733576	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	150	1760078714316313	1760078714316313	5733655	5733655	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	152	1760078714318597	1760078714318597	5735939	5735939	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	154	1760078714323678	1760078714323678	5741020	5741020	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	155	1760078714323815	1760078714323815	5741157	5741157	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	157	1760078714326594	1760078714326594	5743935	5743935	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	158	1760078714328311	1760078714328311	5745652	5745652	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	159	1760078714332325	1760078714332325	5749666	5749666	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	160	1760078714334066	1760078714334066	5751408	5751408	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	163	1760078714338698	1760078714338698	5756040	5756040	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	164	1760078714338858	1760078714338858	5756200	5756200	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	165	1760078714340406	1760078714340406	5757748	5757748	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	166	1760078714340567	1760078714340567	5757909	5757909	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	168	1760078714341861	1760078714341861	5759203	5759203	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	169	1760078714342357	1760078714342357	5759698	5759698	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	172	1760078714409557	1760078714409557	5826899	5826899	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	173	1760078714409644	1760078714409644	5826986	5826986	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	175	1760078714412067	1760078714412067	5829409	5829409	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	177	1760078714417801	1760078714417801	5835143	5835143	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	178	1760078714417952	1760078714417952	5835294	5835294	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	180	1760078714421072	1760078714421072	5838414	5838414	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	181	1760078714422970	1760078714422970	5840312	5840312	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	182	1760078714427386	1760078714427386	5844727	5844727	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	183	1760078714429307	1760078714429307	5846648	5846648	0	comm	[1, 2048, 512]	torch.bfloat16
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	185	1760078714433249	1760078714433249	5850591	5850591	0	comm	[321792000]	torch.bfloat16
allreduce_ring_2_1	op	[0, 4]	0	0	186	1760078714433563	1760078714433563	5850905	5850905	0	comm	[132096]	torch.bfloat16
allreduce_ring_2_1	op	[0, 4]	0	0	187	1760078714433664	1760078714433664	5851006	5851006	0	comm	[190840832]	torch.bfloat16
allreduce_ring_2_1	op	[0, 4]	0	0	188	1760078714434301	1760078714434301	5851643	5851643	0	comm	1	torch.float64
allreduce_ring_2_1	op	[0, 4]	0	0	189	1760078714494168	1760078714494168	5911510	5911510	0	comm	1	torch.float64
allreduce_ring_2_1	op	[0, 4]	0	0	190	1760078714494229	1760078714494229	5911571	5911571	0	comm	1	torch.int64
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	192	1760078714525326	1760078714525326	5942668	5942668	0	comm	1	torch.float64
