name	cat	ranks	pid	tid	eid	abs_start_us	abs_end_us	rel_start_us	rel_end_us	dur_us	op_type	input_dims	input_type
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	169	1760078780688937	1760078780688937	3225358	3225358	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[4, 5, 6, 7]	0	0	172	1760078780740736	1760078780740736	3277157	3277157	0	comm	1	torch.float32
allreduce_ring_4_1	op	[4, 5, 6, 7]	0	0	173	1760078780740778	1760078780740778	3277198	3277198	0	comm	1	torch.float32
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	175	1760078780742593	1760078780742593	3279014	3279014	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[4, 5, 6, 7]	0	0	177	1760078780746738	1760078780746738	3283159	3283159	0	comm	1	torch.float32
allreduce_ring_4_1	op	[4, 5, 6, 7]	0	0	178	1760078780746863	1760078780746863	3283284	3283284	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	180	1760078780749432	1760078780749432	3285852	3285852	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	181	1760078780751076	1760078780751076	3287496	3287496	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	182	1760078780754826	1760078780754826	3291247	3291247	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[4, 5, 6, 7]	0	0	183	1760078780756419	1760078780756419	3292840	3292840	0	comm	[1, 2048, 512]	torch.bfloat16
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	185	1760078780759518	1760078780759518	3295938	3295938	0	comm	[321792000]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	186	1760078780759678	1760078780759678	3296098	3296098	0	comm	[132096]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	187	1760078780759728	1760078780759728	3296149	3296149	0	comm	[190840832]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	188	1760078780760050	1760078780760050	3296471	3296471	0	comm	1	torch.float64
allreduce_ring_2_1	op	[1, 5]	0	0	189	1760078780805220	1760078780805220	3341641	3341641	0	comm	1	torch.float64
allreduce_ring_2_1	op	[1, 5]	0	0	190	1760078780805254	1760078780805254	3341675	3341675	0	comm	1	torch.int64
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	192	1760078780822029	1760078780822029	3358450	3358450	0	comm	1	torch.float64
