name	cat	ranks	pid	tid	eid	abs_start_us	abs_end_us	rel_start_us	rel_end_us	dur_us	op_type	input_dims	input_type
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	99	1760078728894258	1760078728894258	3664027	3664027	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	100	1760078728894501	1760078728894501	3664270	3664270	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	103	1760078728951588	1760078728951588	3721358	3721358	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	104	1760078728951633	1760078728951633	3721402	3721402	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	106	1760078728952945	1760078728952945	3722714	3722714	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	108	1760078728955839	1760078728955839	3725608	3725608	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	109	1760078728955917	1760078728955917	3725687	3725687	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	111	1760078728957565	1760078728957565	3727334	3727334	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	112	1760078728958571	1760078728958571	3728340	3728340	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	113	1760078728960898	1760078728960898	3730667	3730667	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	114	1760078728961916	1760078728961916	3731685	3731685	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	117	1760078728964439	1760078728964439	3734208	3734208	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	118	1760078728964518	1760078728964518	3734287	3734287	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	119	1760078728965292	1760078728965292	3735061	3735061	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	120	1760078728965370	1760078728965370	3735139	3735139	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	122	1760078728965999	1760078728965999	3735768	3735768	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	123	1760078728966249	1760078728966249	3736019	3736019	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	126	1760078729020803	1760078729020803	3790572	3790572	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	127	1760078729020851	1760078729020851	3790620	3790620	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	129	1760078729022352	1760078729022352	3792121	3792121	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	131	1760078729025746	1760078729025746	3795515	3795515	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	132	1760078729025846	1760078729025846	3795615	3795615	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	134	1760078729027875	1760078729027875	3797644	3797644	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	135	1760078729029124	1760078729029124	3798893	3798893	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	136	1760078729031970	1760078729031970	3801739	3801739	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	137	1760078729033227	1760078729033227	3802996	3802996	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	140	1760078729036124	1760078729036124	3805893	3805893	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	141	1760078729036203	1760078729036203	3805973	3805973	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	142	1760078729036969	1760078729036969	3806738	3806738	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	143	1760078729037047	1760078729037047	3806816	3806816	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	145	1760078729037675	1760078729037675	3807444	3807444	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	146	1760078729037922	1760078729037922	3807691	3807691	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	149	1760078729090719	1760078729090719	3860489	3860489	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	150	1760078729090762	1760078729090762	3860531	3860531	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	152	1760078729092475	1760078729092475	3862244	3862244	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	154	1760078729096250	1760078729096250	3866019	3866019	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	155	1760078729096356	1760078729096356	3866125	3866125	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	157	1760078729098504	1760078729098504	3868273	3868273	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	158	1760078729099889	1760078729099889	3869658	3869658	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	159	1760078729102964	1760078729102964	3872733	3872733	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	160	1760078729104319	1760078729104319	3874089	3874089	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	163	1760078729107490	1760078729107490	3877260	3877260	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	164	1760078729107574	1760078729107574	3877343	3877343	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	165	1760078729108340	1760078729108340	3878110	3878110	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	166	1760078729108427	1760078729108427	3878197	3878197	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	168	1760078729109077	1760078729109077	3878846	3878846	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	169	1760078729109317	1760078729109317	3879086	3879086	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	172	1760078729159897	1760078729159897	3929666	3929666	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	173	1760078729159940	1760078729159940	3929710	3929710	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	175	1760078729161797	1760078729161797	3931566	3931566	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	177	1760078729165863	1760078729165863	3935633	3935633	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	178	1760078729165980	1760078729165980	3935749	3935749	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	180	1760078729168355	1760078729168355	3938124	3938124	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	181	1760078729169857	1760078729169857	3939626	3939626	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	182	1760078729173251	1760078729173251	3943021	3943021	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	183	1760078729174700	1760078729174700	3944470	3944470	0	comm	[1, 2048, 512]	torch.bfloat16
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	185	1760078729177604	1760078729177604	3947374	3947374	0	comm	[321792000]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	186	1760078729177768	1760078729177768	3947538	3947538	0	comm	[132096]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	187	1760078729177819	1760078729177819	3947589	3947589	0	comm	[190840832]	torch.bfloat16
allreduce_ring_2_1	op	[1, 5]	0	0	188	1760078729178155	1760078729178155	3947924	3947924	0	comm	1	torch.float64
allreduce_ring_2_1	op	[1, 5]	0	0	189	1760078729223280	1760078729223280	3993049	3993049	0	comm	1	torch.float64
allreduce_ring_2_1	op	[1, 5]	0	0	190	1760078729223315	1760078729223315	3993084	3993084	0	comm	1	torch.int64
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	192	1760078729239750	1760078729239750	4009520	4009520	0	comm	1	torch.float64
