name	cat	ranks	pid	tid	eid	abs_start_us	abs_end_us	rel_start_us	rel_end_us	dur_us	op_type	input_dims	input_type
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	39	1760078740586998	1760078740586998	5314586	5314586	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	40	1760078740587065	1760078740587065	5314653	5314653	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	42	1760078740588547	1760078740588547	5316135	5316135	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	43	1760078740589730	1760078740589730	5317318	5317318	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	44	1760078740591757	1760078740591757	5319344	5319344	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	45	1760078740592597	1760078740592597	5320185	5320185	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	48	1760078740595800	1760078740595800	5323388	5323388	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	49	1760078740595961	1760078740595961	5323549	5323549	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	50	1760078740597552	1760078740597552	5325140	5325140	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	51	1760078740597713	1760078740597713	5325301	5325301	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	53	1760078740598988	1760078740598988	5326576	5326576	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	54	1760078740599506	1760078740599506	5327094	5327094	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	57	1760078740653264	1760078740653264	5380852	5380852	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	58	1760078740653346	1760078740653346	5380934	5380934	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	60	1760078740654813	1760078740654813	5382401	5382401	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	62	1760078740657683	1760078740657683	5385271	5385271	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	63	1760078740657750	1760078740657750	5385338	5385338	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	65	1760078740659170	1760078740659170	5386758	5386758	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	66	1760078740660034	1760078740660034	5387621	5387621	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	67	1760078740661970	1760078740661970	5389558	5389558	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	68	1760078740662820	1760078740662820	5390408	5390408	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	71	1760078740665997	1760078740665997	5393585	5393585	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	72	1760078740666161	1760078740666161	5393748	5393748	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	73	1760078740667723	1760078740667723	5395311	5395311	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	74	1760078740667883	1760078740667883	5395471	5395471	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	76	1760078740669175	1760078740669175	5396763	5396763	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	77	1760078740669659	1760078740669659	5397247	5397247	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	80	1760078740724137	1760078740724137	5451725	5451725	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	81	1760078740724219	1760078740724219	5451807	5451807	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	83	1760078740725664	1760078740725664	5453252	5453252	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	85	1760078740728529	1760078740728529	5456117	5456117	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	86	1760078740728607	1760078740728607	5456195	5456195	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	88	1760078740730214	1760078740730214	5457802	5457802	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	89	1760078740731167	1760078740731167	5458755	5458755	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	90	1760078740733370	1760078740733370	5460958	5460958	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	91	1760078740734345	1760078740734345	5461933	5461933	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	94	1760078740737729	1760078740737729	5465317	5465317	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	95	1760078740737894	1760078740737894	5465482	5465482	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	96	1760078740739452	1760078740739452	5467040	5467040	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	97	1760078740739615	1760078740739615	5467203	5467203	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	99	1760078740740913	1760078740740913	5468501	5468501	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	100	1760078740741391	1760078740741391	5468979	5468979	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	103	1760078740793536	1760078740793536	5521124	5521124	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	104	1760078740793617	1760078740793617	5521205	5521205	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	106	1760078740795490	1760078740795490	5523078	5523078	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	108	1760078740798654	1760078740798654	5526242	5526242	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	109	1760078740798738	1760078740798738	5526325	5526325	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	111	1760078740800524	1760078740800524	5528112	5528112	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	112	1760078740801597	1760078740801597	5529185	5529185	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	113	1760078740804039	1760078740804039	5531627	5531627	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	114	1760078740805088	1760078740805088	5532676	5532676	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	117	1760078740808693	1760078740808693	5536280	5536280	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	118	1760078740808852	1760078740808852	5536440	5536440	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	119	1760078740810375	1760078740810375	5537962	5537962	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	120	1760078740810532	1760078740810532	5538120	5538120	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	122	1760078740811828	1760078740811828	5539416	5539416	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	123	1760078740812338	1760078740812338	5539926	5539926	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	126	1760078740863784	1760078740863784	5591372	5591372	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	127	1760078740863865	1760078740863865	5591453	5591453	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	129	1760078740865698	1760078740865698	5593286	5593286	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	131	1760078740869329	1760078740869329	5596916	5596916	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	132	1760078740869426	1760078740869426	5597013	5597013	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	134	1760078740871485	1760078740871485	5599073	5599073	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	135	1760078740872704	1760078740872704	5600292	5600292	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	136	1760078740875489	1760078740875489	5603077	5603077	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	137	1760078740876711	1760078740876711	5604298	5604298	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	140	1760078740880541	1760078740880541	5608129	5608129	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	141	1760078740880717	1760078740880717	5608305	5608305	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	142	1760078740882248	1760078740882248	5609835	5609835	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	143	1760078740882407	1760078740882407	5609994	5609994	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	145	1760078740883695	1760078740883695	5611283	5611283	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	146	1760078740884201	1760078740884201	5611789	5611789	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	149	1760078740933847	1760078740933847	5661434	5661434	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	150	1760078740933926	1760078740933926	5661514	5661514	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	152	1760078740935997	1760078740935997	5663585	5663585	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	154	1760078740940045	1760078740940045	5667633	5667633	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	155	1760078740940159	1760078740940159	5667747	5667747	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	157	1760078740942423	1760078740942423	5670011	5670011	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	158	1760078740943861	1760078740943861	5671448	5671448	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	159	1760078740947080	1760078740947080	5674668	5674668	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	160	1760078740948514	1760078740948514	5676102	5676102	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	163	1760078740952679	1760078740952679	5680267	5680267	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	164	1760078740952839	1760078740952839	5680427	5680427	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	165	1760078740954373	1760078740954373	5681961	5681961	0	comm	[1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	166	1760078740954531	1760078740954531	5682119	5682119	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	168	1760078740955852	1760078740955852	5683439	5683439	0	comm	[4, 512, 2048]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	169	1760078740956338	1760078740956338	5683926	5683926	0	comm	[4, 512, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	172	1760078741004149	1760078741004149	5731736	5731736	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	173	1760078741004230	1760078741004230	5731818	5731818	0	comm	1	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	175	1760078741006356	1760078741006356	5733943	5733943	0	comm	[1, 2048, 2048]	torch.bfloat16
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	177	1760078741010798	1760078741010798	5738386	5738386	0	comm	1	torch.float32
allreduce_ring_4_1	op	[0, 1, 2, 3]	0	0	178	1760078741010923	1760078741010923	5738511	5738511	0	comm	[8192, 6]	torch.float32
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	180	1760078741013454	1760078741013454	5741042	5741042	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	181	1760078741014968	1760078741014968	5742556	5742556	0	comm	[1, 2048, 512]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	182	1760078741018478	1760078741018478	5746066	5746066	0	comm	[1, 1, 2048, 64]	torch.bfloat16
allgather_ring_4_4	op	[0, 1, 2, 3]	0	0	183	1760078741020023	1760078741020023	5747611	5747611	0	comm	[1, 2048, 512]	torch.bfloat16
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	185	1760078741023465	1760078741023465	5751052	5751052	0	comm	[321792000]	torch.bfloat16
allreduce_ring_2_1	op	[2, 6]	0	0	186	1760078741023789	1760078741023789	5751377	5751377	0	comm	[132096]	torch.bfloat16
allreduce_ring_2_1	op	[2, 6]	0	0	187	1760078741023891	1760078741023891	5751479	5751479	0	comm	[190840832]	torch.bfloat16
allreduce_ring_2_1	op	[2, 6]	0	0	188	1760078741024474	1760078741024474	5752062	5752062	0	comm	1	torch.float64
allreduce_ring_2_1	op	[2, 6]	0	0	189	1760078741066736	1760078741066736	5794324	5794324	0	comm	1	torch.float64
allreduce_ring_2_1	op	[2, 6]	0	0	190	1760078741066795	1760078741066795	5794383	5794383	0	comm	1	torch.int64
allreduce_ring_8_1	op	[0, 1, 2, 3, 4, 5, 6, 7]	0	0	192	1760078741098849	1760078741098849	5826436	5826436	0	comm	1	torch.float64
